,price,address,beds,baths,size,longitude,latitude
2377,2800,8 Park Road,1,2,,-79.384691,43.671302
2378,2400,1 King Street West,0,1,,-79.378145,43.648858
2379,2000,31 Morgan,2,1,,-79.419376,43.806611
2380,2500,31 Morgan,2,1,,-79.419376,43.806611
2381,12500,103 Dunloe Road,4,5,,-79.413704,43.696596
2382,2300,176 Saint Clarens Avenue,1,1,1200 ,-79.439198,43.651646
2383,3200,70 Temperance Street,2.5,2,750 ,-79.382148,43.65053
2384,3500,1 Scott Street,1,2,1085 ,-79.37513,43.646825
2385,3400,19 Bathurst Street,2,2,,-79.399849,43.637558
2386,2500,403 Church Street,1,1,,-79.379333,43.662238
2387,2700,398 Kerman,4,1,,-79.572504,43.204668
2388,2999,90 Broadview,1,2,,-79.349739,43.657992
2389,4300,1928 Lakeshore Boulevard West,2,3,,-79.467962,43.635806
2390,3200,39 Roehampton,2,2,,-79.397282,43.708017
2391,11000,39 Burton Road,5,7,,-79.419156,43.692318
2392,2900,101 Erskine,2,2,,-79.395391,43.711587
2393,3000,50 Power Street,2,2,,-79.363033,43.654529
2394,3200,2271 Stouffville Road,3,2,,-79.379927,43.941359
2395,3900,261 Queen Street,2,2,,-79.389105,43.650163
2396,5500,2 Tupper Boulevard,4,4,,-79.523591,43.195001
2397,4500,53 Larkmead Crescent,7,5,,-79.364728,43.893863
2398,3500,278 Annette Street,4,2,,-79.472871,43.662268
2399,2700,197 Yonge Street,2,1,,-79.379188,43.653436
2400,2450,898 Portage Parkway,3,2,,-79.528564,43.797792
2401,1600,20 Dale Park Ct Court,1,1,,-79.408411,43.818892
2402,3600,361 Front Street West,3,2,,-79.391635,43.643054
2403,3600,10 Tarmola Park Court,3,3,,-79.383184,43.653226
2404,9950,48 Berryman Street,3,4,,-79.393474,43.673447
2405,3100,8 Eglinton,3,2,,-79.39813,43.707314
2406,3500,30 Ghent Drive,4,3,,-79.658491,43.838282
2407,5900,199 Richmond Street West,3,2,,-79.387954,43.649516
2408,2200,142 Rhodes Avenue,1,1,550 ,-79.319241,43.669431
2409,3400,39 Roehampton,3,2,,-79.397282,43.708017
2410,3250,39 Roehampton,3,2,,-79.397282,43.708017
2411,2600,560 North Service Road,2,2,,-79.608755,43.21121
2412,6400,480 Queens Quay West,2,2,,-79.394072,43.637525
2413,3500,550 North Service Road,2,2,,-79.608087,43.210789
2414,4600,11 Wellesley Street West,3,2,,-79.385343,43.664567
2415,1800,10 Brethby Street,2,1,,-79.830418,43.761474
2416,2200,116 Eastwood Road,1,1,,-79.314938,43.674066
2417,2000,46 Laura Sabrina Drive,2,1,,-79.611762,43.823396
2418,1449,136 Edwin,1,1,,-79.455951,43.665479
2419,6800,300 Front Street West,3,3,,-79.389405,43.644128
2420,1500,111 Sunnyside,1,1,,-79.449128,43.64118
2421,2300,1174 St. Clair West,1,1,,-79.44354,43.678078
2422,3070,215 Lonsdale Road,1,1,,-79.403584,43.690473
2423,3500,1 Wanless Crescent,3,1,,-79.391617,43.727181
2424,3900,17 Rouge River Circle,4,4,,-79.233991,43.852684
2425,1400,60 Russell Jasvis Drive,2,1,,-79.232978,43.865172
2426,2100,315 Logan,1,1,,-79.343036,43.662493
2427,2650,16 CONCORD Place,2,1,795 ,-79.59691,43.2088
2428,4000,200 Starling Boulevard,4,3,,-79.557337,43.840203
2429,3100,2 Emerson,3,1,,-79.441059,43.659143
2430,4500,151 Townsgate Drive,4,4,,-79.44007,43.795247
2431,3350,575 Bloor Street East,2,2,,-79.372459,43.671834
2432,3750,250 Wellington Street West,2,1,,-79.390684,43.645193
2433,3550,21 Widmer Street,2,2,,-79.390994,43.647241
2434,2500,898 Portage Parkway,2,2,,-79.528564,43.797792
2435,3950,29 Arthur Harper Lane,4,3,,-79.391916,43.820676
2436,2500,25 Telegram Mews,2,1,,-79.39446,43.641019
2437,9000,1 Yorkville,3,3,,-79.387794,43.671626
2438,8000,40 Westmoreland,5,3,,-79.431225,43.661935
2439,4650,227 Logan,3,3,,-79.341998,43.659809
2440,2800,51 Saddlecreek Drive,2,2,,-79.394552,43.840258
2441,4000,65 Bremner Boulevard,3,2,,-79.380521,43.642629
2442,4680,25 Oakcrest,5,3,,-79.294836,43.860053
2443,2700,1926 Lake Shore Boulevard,2,2,,-79.467962,43.635806
2444,3550,750 Bay Street,3,2,,-79.386061,43.659677
2445,2700,950 Portage Parkway South,3,2,,-79.528509,43.797574
2446,3000,560 North Service Road,2,2,,-79.608755,43.21121
2447,2500,255 Richmond Street East,1,1,,-79.370441,43.652847
2448,5500,30 Wellington Street East,3,2,,-79.37555,43.648726
2449,2200,25 Baseball Place,1,1,,-79.350919,43.657684
2450,9500,1 Yorkville,3,3,,-79.387794,43.671626
2451,4100,219 Dundas Street East,3,2,,-79.37304,43.657522
2452,6500,488 University,3,2,,-79.388916,43.655156
2453,6500,52 Inglewood Drive,5,5,,-79.388152,43.690875
2454,3400,209 Fort York Boulevard,1,1,700 ,-79.404916,43.63691
2455,3100,388 Yonge Street,1.5,1,,-79.382465,43.659213
2456,2800,65 Bremner Boulevard,1,1,490 ,-79.380613,43.642959
2458,5700,85 East Liberty Street,3,2,1400 ,-79.415567,43.638161
2460,2280,80 Queens Wharf Road,1,1,505 ,-79.400027,43.638599
2461,2200,395 Bloor Street East,0,1,400 ,-79.377481,43.672089
2462,1950,Reginald Lamb Crescent,2,1.5,1000 ,-79.22469,43.854056
2463,9600,322 Woodland Acres Crescent,6,8,,-79.478606,43.889288
2464,3700,70 Troon,4,4,,-79.504784,43.862203
2465,2350,36 Lisgar Street,1,1,,-79.423245,43.641888
2466,8340,215 Lonsdale Road,3,2,,-79.403584,43.690473
2467,3500,29 Benoit Street,4,4,,-79.54934,43.84272
2468,2300,50 Charles Street East,0,1,,-79.38382,43.669571
2469,3600,711 Bay Street,2,2,,-79.384652,43.658823
2470,3100,50 Charles Street East,2,1,,-79.38382,43.669571
2471,2850,1003 Queen Street East,1,1,,-79.337467,43.661458
2472,6700,1 Gloucester Street,3,2,,-79.384865,43.666517
2473,6995,674 Huron Street,3,4,,-79.404909,43.674917
2475,3000,560 NORTH SERVICE Road|Unit #801,2,2,951 ,-79.608755,43.21121
2476,4150,8 Mercer Street,3,2,,-79.389908,43.646006
2477,20000,1 Yorkville,4,3,,-79.387794,43.671626
2478,2500,225 Sackville Street,1,1,,-79.362454,43.659909
2479,8500,182 Woburn,5,5,,-79.408944,43.727323
2480,6790,215 Lonsdale Road,2,3,,-79.403584,43.690473
2481,3750,75 Breckonwood Crescent,5,4,,-79.39321,43.827408
2482,4600,44 William Saville Street,5,5,,-79.326526,43.85877
2483,3875,570 Bay Street,2,2,,-79.383879,43.655375
2484,2500,28 Ted Rogers Way,1,1,,-79.380609,43.670587
2485,3800,103 The Queensway,3,2,,-79.470463,43.636293
2486,3600,30 Fieldside Street,5,4,,-79.225972,43.853435
2487,3400,43 Pinecrest Street,4,3,,-79.285172,43.895057
2488,3900,4 K Spadina,3,2,,-79.39385,43.641184
2489,2000,22 Giovanni Way,1,1,,-79.61957,43.819531
2490,3100,42 Charles Street East,2,1,,-79.384171,43.669301
2491,3999,1234 Shaw Street,3,3,,-79.428389,43.674255
2492,4000,338 Berkeley Street,1,1,725 ,-79.368444,43.661201
2493,2500,320 Lonsdale Road,1,1,,-79.412062,43.688987
2494,8500,80 John Street,3,2,,-79.39018,43.64687
2495,2480,184 Lappin,2,1,,-79.445579,43.66503
2496,2350,10 Honeycrisp Crescent,2,1,,-79.537838,43.800084
2497,3500,1928 Lake Shore West,3,2,,-79.467962,43.635806
2498,3500,550 NORTH SERVICE Road|Unit #507,2,2,1111 ,-79.608087,43.210789
2499,2550,105 George Street,1,1,520 ,-79.370793,43.652205
2500,1900,1020 King Street West,0,0,550 ,-79.415554,43.641609
2501,4000,341 Williamson Road,5,4,,-79.259805,43.90619
2502,3000,38 The Esplanade Street,2,1,,-79.37485,43.646827
2503,2900,103 The Queensway,2,2,,-79.470463,43.636293
2504,4950,62 Elmsthorpe,4,3,,-79.411065,43.703535
2505,2750,375 Greenock Drive,3,3,,-79.517308,43.844606
2506,2800,344 Main Street East,3,3,,-79.513158,43.183099
2507,3250,130 Parliament Street,3,1,,-79.364035,43.654143
2508,3275,35 Mariner Terrace,1,1,,-79.392089,43.639669
2509,3100,1190 Dundas Street East,3,2,,-79.341257,43.665189
2510,3499,7 Grenville Street,2,2,,-79.383854,43.661897
2511,2800,98 Dunrobin Lane,3,3,,-79.61355,43.213
2512,2975,38 The Esplanade,2,1,,-79.37485,43.646827
2513,2950,14 York Street West,2,1,,-79.381539,43.641966
2514,3999,372 St Germain,3,2,,-79.415883,43.729574
2515,3500,1928 Lake Shore Boulevard West,3,2,,-79.467962,43.635806
2516,3500,97 Coles,3,3,,-79.59995,43.77714
2517,2600,33 Mill Street,1,1,,-79.360949,43.650199
2518,3900,256 Annette Street,3,1,,-79.471861,43.662508
2519,3400,31 Massachusetts Lane,5,3,,-79.27073,43.90754
2520,5900,38 Iannuzzi Street,2,2,1100 ,-79.401417,43.637174
2521,3000,15 Grenville Street,1,1,614 ,-79.384147,43.661858
2523,3150,993 Avenue Road,3,1,,-79.407921,43.703757
2524,3800,8 Peel,3,2,,-79.428466,43.644114
2525,3800,69 Sanderson Road,4,3,,-79.366671,43.874627
2526,2500,550 NORTH SERVICE Road|Unit #1201,2,1,828 ,-79.608087,43.210789
2527,2350,285 Mutual Street,1,1,,-79.378191,43.663577
2528,3500,89 Dunfield,2,2,,-79.395142,43.706936
2529,8700,99 Glen Road,4,4,,-79.374821,43.67781
2530,2100,84 Lamp Crescent,2,1,,-79.623606,43.78651
2532,2950,460 Adelaide Street East,2,2,,-79.366801,43.65268
2533,5900,38 Boynton Circle,6,8,,-79.3576,43.892604
2534,16500,15 Fort York Boulevard,3,3,,-79.393729,43.639851
2535,1750,32 Cardrew Street,1,1,,-79.238176,43.901193
2536,3400,2191 Yonge Street,2,2,,-79.397723,43.705577
2537,6500,65 St Mary Street,3,2,,-79.389161,43.667207
2538,2990,600 Fleet Street,2,1,,-79.400464,43.636845
2539,4250,23 Carlton Street,2,3,,-79.381783,43.660931
2540,2700,1262 -209 Fort York Blvd. Boulevard,2,1,,-79.404916,43.63691
2541,4250,197 Yonge Street,3,2,,-79.379188,43.653436
2542,3600,50 Ordnance Street,2,2,,-79.409724,43.639701
2544,3500,550 North Service Road|Unit #1105,2,2,1147 ,-79.608087,43.210789
2545,2600,161 Wallace,0,1,,-79.442876,43.662473
2546,5300,6 Cedar Forest Court,4,4,,-79.411968,43.818555
2547,3650,18 Armando Drive,4,3,,-79.282486,43.88975
2548,3500,185 Silver Birch,2,1,,-79.286372,43.676617
2549,2700,876-209 Fort York Blvd Boulevard,2,1,,-79.404916,43.63691
2550,3550,85 Wood Street,2,2,,-79.379292,43.662786
2551,2500,7171 Yonge Street,1.5,1,622 ,-79.420846,43.802548
2552,2700,Interchange Way,2,2,739 ,-79.529902,43.790074
2553,2300,497 Saint Clarens Avenue,1,1,550 ,-79.442075,43.660051
2554,3550,56 Lawrence Avenue East,3,3,1800 ,-79.399111,43.725973
2555,1750,80 Harness Circle,1,1,900 ,-79.289267,43.842416
2556,2550,200 Interchange Way,2,2,800 ,-79.529115,43.786947
2557,19000,11 Pine Crescent,5,5,,-79.292621,43.673827
2558,2600,403 Church Street,2,1,,-79.379333,43.662238
2559,6900,180 University,3,3,,-79.385777,43.648949
2560,12500,55 Hazelridge Court,6,7,,-79.6329,43.85536
2561,3995,34 Noble Street,3,1,,-79.431344,43.642874
2562,5500,210 Merton Street,3,3,,-79.389997,43.697567
2563,5500,488 University,4,2,,-79.388916,43.655156
2564,7000,30 Langford,4,3,,-79.341184,43.680671
2565,3900,33 Bay Street,3,2,,-79.377038,43.642762
2566,2900,167 Church Street,2,1,,-79.375858,43.654427
2567,3800,18 Quinton Drive,5,4,,-79.376056,43.891292
2568,3990,8 Mercer Street,3,2,,-79.389908,43.646006
2569,6500,39 Queens Quay East,3,3,,-79.371987,43.641607
2570,2150,111 Elizabeth Street,0,1,,-79.384806,43.655113
2571,2300,111 Ironside Drive,2,1,,-79.571448,43.850901
2572,2600,560 NORTH SERVICE Road|Unit #201,2,2,850 ,-79.608755,43.21121
2573,3200,99 Broadway,3,2,,-79.393298,43.710505
2574,3750,22 Silver Aspen Drive,5,3,,-79.421652,43.824091
2575,3300,22 Wellesley Street East,2,2,,-79.383275,43.665482
2576,7300,135 Fitzgeral,4,7,,-79.322303,43.862641
2577,3600,15 Fort York Boulevard,3,2,,-79.393729,43.639851
2578,3200,70 Temperance Street,2,2,,-79.382148,43.65053
2579,3800,431 Indian Grove,3,1,1 ,-79.461764,43.662807
2580,2995,1 King Street West,0,0,750 ,-79.378313,43.648891
2581,2600,75 Dalhousie Street,1,1,600 ,-79.375902,43.655728
2582,7500,39 Queens Quay East,3,2,,-79.371987,43.641607
2583,3800,119B The Queensway,3,3,,-79.472632,43.635831
2584,2800,17 Bathurst Street,2,1,,-79.399201,43.637521
2585,3300,251 Jarvis Street,2,1,,-79.374108,43.657376
2586,7950,29 Vince,3,4,,-79.313899,43.670587
2587,2950,763 Bay Street,2,2,,-79.385107,43.660264
2588,3700,39 Roehampton,3,2,,-79.397282,43.708017
2589,3600,12 Yonge Street,2,2,,-79.375896,43.642905
2590,3400,85 Wood Street,3,2,,-79.379292,43.662786
2591,3450,65 Foxglove Court,3,4,,-79.327059,43.871307
2592,3300,400 Adelaide Street East,2,2,,-79.367762,43.652781
2593,3300,12 Gandhi Lane,2,3,,-79.39722,43.840167
2594,2675,10 Honeycrisp Crescent,2,2,,-79.537838,43.800084
2595,2700,36 Nursewood Road,1,1,950 ,-79.281119,43.673142
2596,2900,195 Redpath,2,2,,-79.393562,43.710344
2597,3000,83 Bur Oak,2,2,,-79.312935,43.888978
2598,1992,136 Edwin,1,1,,-79.455951,43.665479
2599,2100,219 Dundas Street East,0,1,,-79.37304,43.657522
2601,4000,125 Lichfield Road,4,6,,-79.31971,43.85963
2602,2700,1496 Queen Street West,2,1,,-79.437797,43.640616
2603,2800,99 Eagle Rock Way,2,1,,-79.50441,43.86003
2604,2750,10 Honeycrisp Crescent,2,2,,-79.537838,43.800084
2605,2600,57 St Joseph Street,1,1,,-79.387934,43.665365
2606,3600,111 Elizabeth Street,3,2,,-79.384806,43.655113
2607,2900,10 Honeycrisp Crescent,2,2,,-79.537838,43.800084
2608,2350,812 Lansdowne,2,1,,-79.447677,43.665299
2609,6000,7 Grenville Street,3,3,,-79.383854,43.661897
2610,2600,101 Peter Street,1,1,544 ,-79.392703,43.647519
2611,3400,2910 Highway 7 West Road,3,2,,-79.546456,43.7903
2612,1900,17 Salt Creek Terrace,2,2,,-79.847928,43.722555
2613,2650,5057 Alyssa Drive,3,3,,-79.48,43.17063
2614,2900,59 Haskett Drive,4,2,,-79.212889,43.867572
2615,11900,38 Dan Leckie Way,3,3,,-79.397926,43.637461
2616,2870,65 Andrew Park,3,1,,-79.607671,43.778578
2617,2100,403 Church Street,0,1,,-79.379333,43.662238
2619,1800,19 Thornvalley Terrace,2,1,,-79.850541,43.72233
2620,2500,28 Freeland Street,1,1,550 ,-79.373846,43.643907
2621,4800,55 Harbour Square,2,2,,-79.378812,43.640163
2622,3500,42 Stoeber Lane,5,3,,-79.21506,43.8703
2623,2000,274 Stonebridge Drive,2,1,,-79.297826,43.89584
2624,3200,65 Bremner Boulevard,3,2,,-79.380521,43.642629
2625,2850,39 Roehampton,2,2,,-79.397282,43.708017
2626,2450,16 Concord Place|Unit #349,2,2,806 ,-79.59691,43.2088
2627,1000,12 Woodward Avenue,1,0,800 ,-79.419293,43.800499
2628,2900,2995 Dundas Street West,2,1,,-79.469202,43.665171
2629,3500,110 Rougehaven Way,4,2,,-79.255908,43.866036
2630,2895,83 Ellis,2,1,,-79.468169,43.639806
2631,3950,39 Roehampton,3,2,,-79.397282,43.708017
2632,3400,26 Joanna Crescent,3,3,,-79.425125,43.805752
2633,1850,77 Shuter Street,1,1,,-79.375127,43.654991
2634,4500,12 York Street,3,2,,-79.381956,43.641744
2635,3190,32 Trolley Crescent,2,2,830 ,-79.35495,43.656826
2636,2600,28 Freeland Street,1.5,1,649 ,-79.374133,43.643831
2637,2980,438 Bur Oak Avenue,4,3,2300 ,-79.297586,43.894475
2638,3999,49 Hopewell Street,4,3.5,2000 ,-79.650539,43.827203
2639,2200,783 Danforth,2,1,,-79.341686,43.6794
2640,2300,783 Danforth,2,1,,-79.341686,43.6794
2641,3600,460 Queens Quay West,1,2,,-79.393011,43.637836
2642,4700,11 Wellesley Street West,3,2,,-79.385343,43.664567
2643,3200,2 Church Street,3,3,1800 ,-79.512677,43.853893
2644,2600,357 King Street West,1.5,1,584 ,-79.392527,43.645796
2645,3200,50 Power Street,2,2,,-79.363033,43.654529
2646,2000,141 Coxwell,1,1,,-79.317982,43.670365
2647,3550,141 Coxwell,3,2,,-79.317982,43.670365
2648,4800,140 Briarwood Road,6,5,,-79.332143,43.873184
2649,2650,28 Freeland Street,1.5,1,647 ,-79.373846,43.643907
2650,3600,59 Westchester Crescent,4,4,,-79.299552,43.895157
2651,2560,50 John Street,1,1,645 ,-79.389543,43.64556
2652,2200,227 Sterling Road,1,1,,-79.446346,43.656714
2653,3270,50 John Street,2,2,885 ,-79.389543,43.64556
2654,2000,12 Canyon Gate Crescent,2,1,900 ,-79.517024,43.888326
2655,4095,50 John Street,2,2,1230 ,-79.389543,43.64556
2656,3700,16 Elgin Street,3.5,2,1460 ,-79.422012,43.812593
2657,3100,158 Front Street East,2,2,742 ,-79.368682,43.650384
2658,4500,57 St Joseph Street,4,2,,-79.387934,43.665365
2659,18990,1 Edgewater Drive,3,4,,-79.363759,43.64498
2660,13500,252 Millwood Parkway,4,6,,-79.582687,43.842627
2661,2600,87 Peter Street,2,1,,-79.392399,43.646834
2662,2500,15 Water Walk Drive,1.5,1,620 ,-79.328292,43.85612
2663,2600,38 Dan Leckie Way,1,1.5,,-79.397926,43.637461
2664,2600,38 Dan Leckie Way,0.5,1.5,,-79.397926,43.637461
2665,2850,1928 Lake Shore Boulevard West,2,2,770 ,-79.467962,43.635806
2666,3000,701 King Street West,2,1,,-79.403799,43.643372
2667,2700,9 Foxley Street,2,1,,-79.420762,43.647536
2668,3500,50 Wellesley Street East,2,2,,-79.382567,43.665634
2669,2500,347 Thirty Road South,4,2,,-79.522584,43.149635
2670,3500,34 Benoit Street,3,4,,-79.54949,43.84295
2671,6395,2 Clarendon,2,2,,-79.402132,43.682274
2672,2500,492 Eglinton East,2,1,,-79.383122,43.710081
2673,1900,30 Interchange Way,0,1,401 ,-79.530688,43.789317
2674,18000,11 Dewbourne,5,8,,-79.421311,43.699159
2675,4350,151 Aldergrove Drive,4,7,,-79.295871,43.828972
2676,4700,47 Madison,2,2,,-79.403414,43.669441
2677,12000,37 Kilbarry Road,5,6,,-79.401502,43.695448
2678,3900,47 Madison,2,2,,-79.403414,43.669441
2679,2350,12 Gandhi Lane,2,1,,-79.39722,43.840167
2680,7900,619 Avenue Road,2,2,,-79.402291,43.690061
2681,5300,47 Madison,2,2,,-79.403414,43.669441
2682,2500,135 Maitland Street,0,1,,-79.378101,43.664978
2683,3400,47 Madison,2,2,,-79.403414,43.669441
2684,3950,290 Adelaide Street West,3,2,,-79.391026,43.648081
2685,2800,8 Mercer Street,2,2,,-79.389908,43.646006
2688,5200,488 University Avenue,3.5,2,1200 ,-79.388916,43.655156
2689,2750,Delaware Avenue,1,1,,-79.428189,43.66188
2690,2350,33 Dalton Road,1,1,,-79.406978,43.667475
2691,5000,1367 King Street,5,2,,-79.433662,43.637486
2692,2250,414 Jarvis Street,1,1,,-79.378103,43.664755
2693,2550,101 Peter Street,1,1,560 ,-79.392703,43.64752
2694,3250,800 King Street West,2,1.5,950 ,-79.4072,43.643241
2695,4500,500 Richmond Street West,2,1,1100 ,-79.399138,43.647562
2696,2700,28 Freeland Street,1,1,600 ,-79.374133,43.643831
2698,2300,540 Bur Oak,1,1,,-79.292943,43.894814
2699,2400,38 Iannuzzi Street,1,1,475 ,-79.401417,43.637174
2700,5000,50 Russell Street,2,2,,-79.402351,43.659467
2701,2725,224 Victor Avenue,1,1,750 ,-79.343992,43.6692
2702,3860,28 La Tache Crescent,3,4,3200 ,-79.381,43.90566
2703,2750,8 Telegram Mews,1,1,650 ,-79.394902,43.640514
2704,3350,2181 Yonge Street,2,2,999 ,-79.397656,43.705221
2705,4600,57 Thurston Road,3,2,,-79.379784,43.705564
2706,2200,8 Trent Avenue,1,1,566 ,-79.295809,43.68804
2707,2350,608 Richmond Street West,1,1,500 ,-79.402977,43.646821
2708,2400,458 Richmond Street West,1,1,537 ,-79.397535,43.647923
2709,2400,135 Maitland Street,0,0,500 ,-79.378101,43.664978
2710,3650,14 York Street,2.5,2,749 ,-79.381539,43.641966
2711,1900,Pepperell Crescent,2,1,,-79.323775,43.825818
2712,3800,552 Wellington Street West,1,1,800 ,-79.401861,43.642846
2713,2800,77 Greensides Avenue,2,1,900 ,-79.429294,43.679546
2714,4200,28 Freeland Street,1.5,2,1000 ,-79.373846,43.643907
2715,3200,70 High Park Avenue,2,2,800 ,-79.46697,43.655963
2716,2800,39 Roehampton Avenue,2,2,735 ,-79.397282,43.708017
2717,3000,87 Peter Street,1.5,1,599 ,-79.392399,43.646834
2718,2500,87 Peter Street,1.5,1,599 ,-79.392399,43.646834
2719,2300,87 Peter Street,1,1,499 ,-79.392399,43.646834
2720,2450,224 King Street West,1,1,499 ,-79.387303,43.647381
2721,2250,10 Esplanade Lane,1.5,1,700 ,-79.59883,43.21065
2722,2450,1928 Lake Shore Boulevard West,1,1,500 ,-79.467962,43.635806
2723,2900,901 Queen Street West,1.5,1,725 ,-79.41204,43.645464
2724,3900,1900 Lake Shore Boulevard West,2,2,1100 ,-79.466089,43.636306
2725,2733,15 Solidarity Way,1,1,590 ,-79.411157,43.638879
2726,2600,1928 Lake Shore Boulevard West,1,1,500 ,-79.467962,43.635806
2728,2000,1230 Shaw Street,1,1,900 ,-79.428213,43.673942
2729,5800,738 Manning Avenue,4,1,2300 ,-79.417102,43.666252
2730,3600,125 Peter Street,2,1,690 ,-79.393054,43.64826
2731,2000,60 Ventana Way,1,1,8000 ,-79.620536,43.816329
2732,2400,357 King Street West,1,1,521 ,-79.392527,43.645796
2733,2900,135 East Liberty Street,2,2,680 ,-79.416906,43.638566
2734,2300,105 The Queensway,1,1,489 ,-79.471414,43.635792
2735,4800,60 Colborne Street,2,2,1100 ,-79.374567,43.649302
2736,2990,28 Freeland Street,1.5,1,700 ,-79.373846,43.643907
2737,2950,89 Lillian Street,2,1.5,1200 ,-79.393359,43.707076
2738,1900,22 Sanders Drive,2,2,,-79.226142,43.851831
2739,2400,155 Dalhousie Street,1,1,1000 ,-79.376769,43.657663
2740,3400,161 Roehampton Avenue,2,2,800 ,-79.393782,43.708772
2741,2800,66 Bellevue Avenue,2,1,,-79.403798,43.654715
2742,3200,58 Orchard View Boulevard,2,2,900 ,-79.400557,43.708137
2743,3300,120 Bayview Avenue,2,2,900 ,-79.354124,43.654179
2744,2450,125 Peter Street,1,1,499 ,-79.393054,43.64826
2745,2800,101 Charles Street East,1.5,1,700 ,-79.380557,43.669587
2746,4500,1928 Lake Shore Boulevard West,2,3,1100 ,-79.467962,43.635806
2747,3000,109 Tangmere Crescent,3,3,,-79.295518,43.831851
2748,2000,1 Ivy Avenue,1,1,600 ,-79.333605,43.672391
2749,2650,2191 Yonge Street,1.5,1,850 ,-79.397745,43.705368
2750,2300,38 Joe Shuster Way,1,1,450 ,-79.42436,43.640496
2751,3580,101 Charles Street East,2,2,850 ,-79.380557,43.669587
2752,2600,28 Freeland Street,1.5,1,617 ,-79.373846,43.643907
2753,2500,25 Richmond Street East,1,1,500 ,-79.377183,43.651914
2754,2550,25 The Esplanade,1,1,651 ,-79.375154,43.646145
2755,2450,57 Saint Joseph Street,0,0,458 ,-79.387934,43.665365
2756,9500,65 Bremner Boulevard,3,3,,-79.380674,43.642933
2757,5000,360 Bloor Street East,2,2,1400 ,-79.378225,43.672246
2758,2900,12 Foundry Avenue,2,2,800 ,-79.448819,43.668699
2759,2950,28 Freeland Street,1,1.5,650 ,-79.373846,43.643907
2760,3900,28 Freeland Street,2,2,850 ,-79.373846,43.643907
2761,2850,99 Eagle Rock Way,2,2,870 ,-79.50441,43.86003
2762,2500,68 Abell Street,1,1,555 ,-79.424362,43.64232
2763,2800,11 Brunel Court,1.5,1,640 ,-79.393234,43.63941
2764,2650,28 Freeland Street,1.5,0.5,596 ,-79.373846,43.643907
2765,3100,50 Ordnance Street,2,2,752 ,-79.409724,43.639701
2766,1850,118 Pembroke Street,1,1,800 ,-79.373592,43.660422
2767,2950,263 Wellington Street West,2,1,790 ,-79.390896,43.644684
2768,2400,105 George Street,1,1,520 ,-79.370796,43.65221
2769,2900,87 Peter Street,1.5,1,580 ,-79.392399,43.646834
2770,2800,87 Peter Street,1.5,1,574 ,-79.392399,43.646834
2771,2625,87 Peter Street,1.5,1,680 ,-79.392399,43.646834
2772,2590,87 Peter Street,1.5,1,580 ,-79.392399,43.646834
2774,3650,224 King Street West,2,1,815 ,-79.387303,43.647381
2775,3800,1164 Queen Street West,2,1,1000 ,-79.425268,43.643083
2776,1690,59 Spencer Avenue,1,1,580 ,-79.429532,43.636284
2777,3850,126 Fieldstone Drive,3,3,1750 ,-79.553106,43.792673
2778,2750,105 George Street,1.5,1.5,667 ,-79.370796,43.65221
2779,5550,15 Iceboat Terrace,3,2,1280 ,-79.397003,43.640601
2780,4200,140 Simcoe Street,2,2,,-79.387273,43.649517
2781,2650,20 Tubman Avenue,2,2,900 ,-79.359403,43.660679
2782,2250,125 Blue Jays Way,1,0,600 ,-79.392031,43.645734
2783,3500,Landsdown Crescent,4,3.5,3300 ,-79.291444,43.901069
2784,2850,70 Queens Wharf Road,2,1,704 ,-79.399464,43.638521
2785,3400,15 Stollery Pond Crescent,2.5,2,970 ,-79.331505,43.890188
2786,1299,392 Sherbourne Street,1,1,,-79.373802,43.664061
2787,2600,197 Yonge Street,1,1,,-79.379369,43.65336
2788,2000,50 Cambridge Avenue,1,1,660 ,-79.3606,43.677466
2789,1900,52 Wiltshire Avenue,1,1,475 ,-79.451708,43.669327
2790,3599,288 Grace Street,2,1,1200 ,-79.417288,43.658926
2791,2950,39 Roehampton Avenue,2.5,2,701 ,-79.397282,43.708017
2792,2500,39 Roehampton Avenue,1.5,2,635 ,-79.397282,43.708017
2793,2800,33 University Avenue,1.5,2,1035 ,-79.3836,43.646254
2794,2400,125 Western Battery Road,1,1,570 ,-79.416695,43.639859
2795,2700,28 Freeland Street,1.5,1,669 ,-79.373846,43.643907
2796,3285,103 The Queensway,2,2,,-79.470245,43.636315
2797,2400,111 Saint Clair Avenue West,1,1,555 ,-79.399259,43.68671
2798,4800,65 Adrianno Crescent,4,3.5,3500 ,-79.562429,43.799314
2799,6000,102 Glendonwynne Road,4,3.5,,-79.475728,43.654859
2800,2500,1475 Queen Street West,2,1,,-79.439208,43.639962
2801,6500,2 Abbott Avenue,5,2,2100 ,-79.454643,43.660806
2802,2795,165 Kingston Road,3,1,,-79.31014,43.67166
2803,2800,80 Mill Street,2,2,810 ,-79.358011,43.651319
2804,2800,80 Mill Street,2,2,825 ,-79.358011,43.651319
2805,2850,125 Peter Street,1.5,1,600 ,-79.393054,43.64826
2806,6200,217 Grenadier Road,5,3,2600 ,-79.455651,43.647626
2808,2400,388 Bloor Street East,1,1,650 ,-79.377398,43.672473
2809,3000,19 Grand Trunk Crescent,1,1,,-79.382717,43.641672
2810,2550,482 Queen Street West,1,1,600 ,-79.400441,43.648089
2811,1200,142 Manning Avenue,1,1,500 ,-79.410545,43.649835
